cid_temp,title,year,data_source
692,a reconfigurable patch antenna using switchable slots for circular polarization diversity,2002,MICROSOFT_ACADEMIC
693,combined results of searches for the standard model higgs boson in pp collisions at s 7 tev,2012,MICROSOFT_ACADEMIC
694,couple stress based strain gradient theory for elasticity,2002,MICROSOFT_ACADEMIC
695,complete genome sequence of a virulent isolate of streptococcus pneumoniae,2001,MICROSOFT_ACADEMIC
696,tigrfams a protein family resource for the functional identification of proteins,2001,MICROSOFT_ACADEMIC
697,evolutionary and biomedical insights from the rhesus macaque genome,2007,MICROSOFT_ACADEMIC
698,superpixel tracking,2011,MICROSOFT_ACADEMIC
699,operating level and power supplying capability evaluation method for urban electric distribution network,2011,MICROSOFT_ACADEMIC
700,clinical and epidemiological characteristics of a fatal case of avian influenza a h10n8 virus infection a descriptive study,2014,MICROSOFT_ACADEMIC
701,circular polarization reconfigurable wideband e shaped patch antenna for wireless applications,2013,MICROSOFT_ACADEMIC
702,observation of the diphoton decay of the higgs boson and measurement of its properties,2014,MICROSOFT_ACADEMIC
703,lamost experiment for galactic understanding and exploration legue the survey s science plan,2012,MICROSOFT_ACADEMIC
704,3d printed dielectric reflectarrays low cost high gain antennas at sub millimeter waves,2014,MICROSOFT_ACADEMIC
705,the quic transport protocol design and internet scale deployment,2017,MICROSOFT_ACADEMIC
706,the molecular structure of green fluorescent protein,1996,MICROSOFT_ACADEMIC
707,highly active and durable non precious metal catalysts encapsulated in carbon nanotubes for hydrogen evolution reaction,2014,MICROSOFT_ACADEMIC
708,road crack detection using deep convolutional neural network,2016,MICROSOFT_ACADEMIC
709,size dependent electrocatalytic reduction of co2 over pd nanoparticles,2015,MICROSOFT_ACADEMIC
710,rna directed gene editing specifically eradicates latent and prevents new hiv 1 infection,2014,MICROSOFT_ACADEMIC
711,automatic detection of rumor on sina weibo,2012,MICROSOFT_ACADEMIC
712,controlled growth of a molecular bulk heterojunction photovoltaic cell,2004,MICROSOFT_ACADEMIC
713,transmission phase limit of multilayer frequency selective surfaces for transmitarray designs,2014,MICROSOFT_ACADEMIC
714,a broadband center fed circular patch ring antenna with a monopole like radiation pattern,2009,MICROSOFT_ACADEMIC
715,suppression of non prompt j ψ prompt j ψ and y 1s in pbpb collisions at s nn 2 76 tev,2012,MICROSOFT_ACADEMIC
716,r gene expression induced by a type iii effector triggers disease resistance in rice,2005,MICROSOFT_ACADEMIC
717,exploit all the layers fast and accurate cnn object detector with scale dependent pooling and cascaded rejection classifiers,2016,MICROSOFT_ACADEMIC
718,genetic diversity and evolutionary dynamics of ebola virus in sierra leone,2015,MICROSOFT_ACADEMIC
719,the future of biologic coatings for orthopaedic implants,2013,MICROSOFT_ACADEMIC
720,effect of iodine intake on thyroid diseases in china,2006,MICROSOFT_ACADEMIC
721,kineograph taking the pulse of a fast changing and connected world,2012,MICROSOFT_ACADEMIC
722,free space optical communication with nonzero boresight pointing errors,2014,MICROSOFT_ACADEMIC
723,patch antennas with switchable slots pass in wireless communications concepts designs and applications,2005,MICROSOFT_ACADEMIC
724,a programmable metasurface with dynamic polarization scattering and focusing control,2016,MICROSOFT_ACADEMIC
725,robust superpixel tracking,2014,MICROSOFT_ACADEMIC
726,widespread macromolecular interaction perturbations in human genetic disorders,2015,MICROSOFT_ACADEMIC
727,a polarization reconfigurable patch antenna with loop slots on the ground plane,2012,MICROSOFT_ACADEMIC
728,good semi supervised learning that requires a bad gan,2017,MICROSOFT_ACADEMIC
729,good semi supervised learning that requires a bad gan,2017,MICROSOFT_ACADEMIC
730,exploiting local features from deep networks for image retrieval,2015,MICROSOFT_ACADEMIC
731,exploiting local features from deep networks for image retrieval,2015,MICROSOFT_ACADEMIC
732,patch antenna with switchable slot pass dual frequency operation,2001,MICROSOFT_ACADEMIC
733,transmitarray antenna design using cross slot elements with no dielectric substrate,2014,MICROSOFT_ACADEMIC
734,dual band circularly polarized antennas using stacked patches with asymmetric u slots,2011,MICROSOFT_ACADEMIC
735,palladium ii catalyzed oxidative c h c h cross coupling of heteroarenes,2010,MICROSOFT_ACADEMIC
736,palladium ii catalyzed oxidative c h c h cross coupling of heteroarenes,2010,MICROSOFT_ACADEMIC
737,wide band dual beam u slot microstrip antenna,2013,MICROSOFT_ACADEMIC
738,directional construction of vertical nitrogen doped 1t 2h mose2 graphene shell core nanoflake arrays for efficient hydrogen evolution reaction,2017,MICROSOFT_ACADEMIC
739,data driven soft sensor development based on deep learning technique,2014,MICROSOFT_ACADEMIC
740,widespread expansion of protein interaction capabilities by alternative splicing,2016,MICROSOFT_ACADEMIC
741,linear antenna array synthesis using taguchi s method a novel optimization technique in electromagnetics,2007,MICROSOFT_ACADEMIC
742,prompt and non prompt j psi production in pp collisions at sqrt s 7 tev,2011,MICROSOFT_ACADEMIC
743,ultrathin co3o4 layers realizing optimized co2 electroreduction to formate,2016,MICROSOFT_ACADEMIC
744,search for supersymmetry at the lhc in events with jets and missing transverse energy,2011,MICROSOFT_ACADEMIC
745,a novel patch antenna with switchable slot pass dual frequency operation with reversed circular polarizations,2006,MICROSOFT_ACADEMIC
746,the sixth visual object tracking vot2018 challenge results,2018,MICROSOFT_ACADEMIC
747,effectiveness of a national quality improvement programme to improve survival after emergency abdominal surgery epoch a stepped wedge cluster randomised trial,2019,MICROSOFT_ACADEMIC
748,search for neutral higgs bosons decaying to tau pairs in pp collisions at sqrt s 7 tev,2012,MICROSOFT_ACADEMIC
749,pan cancer analysis of whole genomes,2020,MICROSOFT_ACADEMIC
750,d id chiral superconductivity in bilayer silicene,2013,MICROSOFT_ACADEMIC
751,radiation analysis approaches for reflectarray antennas antenna designer s notebook,2013,MICROSOFT_ACADEMIC
752,μ pnp plug and play peripherals for the internet of things,2015,MICROSOFT_ACADEMIC
753,a multi omic map of the lipid producing yeast rhodosporidium toruloides,2012,MICROSOFT_ACADEMIC
754,the hydrothermal synthesis of biobr flakes for visible light responsive photocatalytic degradation of methyl orange,2010,MICROSOFT_ACADEMIC
755,measurement of the inclusive w and z production cross sections in pp collisions at sqrt s 7 tev,2011,MICROSOFT_ACADEMIC
756,anomalously low electronic thermal conductivity in metallic vanadium dioxide,2017,MICROSOFT_ACADEMIC
757,a single iron site confined in a graphene matrix for the catalytic oxidation of benzene at room temperature,2015,MICROSOFT_ACADEMIC
758,evidence for the direct decay of the 125 gev higgs boson to fermions,2014,MICROSOFT_ACADEMIC
759,ultra sensitive all fibre photothermal spectroscopy with large dynamic range,2015,MICROSOFT_ACADEMIC
760,promising carbons for supercapacitors derived from fungi,2011,MICROSOFT_ACADEMIC
761,a genome wide study identifies hla alleles associated with lumiracoxib related liver injury,2010,MICROSOFT_ACADEMIC
762,webga wearable electromagnetic band gap antenna,2004,MICROSOFT_ACADEMIC
763,doxorubicin dna torsion and chromatin dynamics,2014,MICROSOFT_ACADEMIC
764,chip impedance matching for uhf rfid tag antenna design,2008,MICROSOFT_ACADEMIC
765,a low profile single dipole antenna radiating circularly polarized waves,2005,MICROSOFT_ACADEMIC
766,a novel compact printed rectenna for data communication systems,2013,MICROSOFT_ACADEMIC
767,dc electric invisibility cloak,2012,MICROSOFT_ACADEMIC
768,search for the associated production of the higgs boson with a top quark pair,2014,MICROSOFT_ACADEMIC
769,a low cost metal only reflectarray using modified slot type phoenix element with 360 phase coverage,2016,MICROSOFT_ACADEMIC
770,video monitoring device and tracking and recording method based on linkage camera,2010,MICROSOFT_ACADEMIC
771,observation of the associated production of a single top quark and a w boson in pp collisions at sqrt s 8 tev,2014,MICROSOFT_ACADEMIC
772,integrated resource strategic planning case study of energy efficiency in the chinese power sector,2010,MICROSOFT_ACADEMIC
773,virome analysis for identification of novel mammalian viruses in bat species from chinese provinces,2012,MICROSOFT_ACADEMIC
774,enterovirus 71 outbreak in the people s republic of china in 2008,2009,MICROSOFT_ACADEMIC
775,wideband circularly polarized e shaped patch antenna for wireless applications wireless corner,2010,MICROSOFT_ACADEMIC
776,selective extraction and recovery of rare earth metals from phosphor powders in waste fluorescent lamps using an ionic liquid system,2013,MICROSOFT_ACADEMIC
777,high gain and broadband transmitarray antenna using triple layer spiral dipole elements,2014,MICROSOFT_ACADEMIC
778,search for supersymmetry in pp collisions at 7 tev in events with jets and missing transverse energy,2011,MICROSOFT_ACADEMIC
779,an overview of industrial alarm systems main causes for alarm overloading research status and open problems,2016,MICROSOFT_ACADEMIC
780,excellent antimicrobial properties of mesoporous anatase tio2 and ag tio2 composite films,2008,MICROSOFT_ACADEMIC
781,differentiable learning of logical rules for knowledge base reasoning,2017,MICROSOFT_ACADEMIC
782,differentiable learning of logical rules for knowledge base reasoning,2017,MICROSOFT_ACADEMIC
783,study of a slit cut on a microstrip antenna and its applications,1998,MICROSOFT_ACADEMIC
784,a low profile circularly polarized curl antenna over an electromagnetic bandgap ebg surface,2001,MICROSOFT_ACADEMIC
785,global survey of escape from x inactivation by rna sequencing in mouse,2010,MICROSOFT_ACADEMIC
786,electromagnetic band gap structures in antenna engineering acknowledgements,2008,MICROSOFT_ACADEMIC
787,electromagnetic band gap structures in antenna engineering frontmatter,2008,MICROSOFT_ACADEMIC
788,recommendation model based on opinion diffusion,2007,MICROSOFT_ACADEMIC
789,reciprocal regulation of hif 1α and lincrna p21 modulates the warburg effect,2014,MICROSOFT_ACADEMIC
790,search for neutral mssm higgs bosons decaying to a pair of tau leptons in pp collisions,2014,MICROSOFT_ACADEMIC
791,genetic engineering of human stem cells for enhanced angiogenesis using biodegradable polymeric nanoparticles,2010,MICROSOFT_ACADEMIC
792,a multilayer structured acoustic cloak with homogeneous isotropic materials,2008,MICROSOFT_ACADEMIC
793,preparation method of carboxylic styrene butadiene latex,2010,MICROSOFT_ACADEMIC
794,synthesis and microwave absorption property of flexible magnetic film based on graphene oxide carbon nanotubes and fe3o4 nanoparticles,2014,MICROSOFT_ACADEMIC
795,nitrogen fixation island and rhizosphere competence traits in the genome of root associated pseudomonas stutzeri a1501,2008,MICROSOFT_ACADEMIC
796,a xanthomonas uridine 5 monophosphate transferase inhibits plant immune kinases,2012,MICROSOFT_ACADEMIC
797,improved correlation analysis and visualization of industrial alarm data,2011,MICROSOFT_ACADEMIC
798,improved correlation analysis and visualization of industrial alarm data,2012,MICROSOFT_ACADEMIC
799,chronos a graph engine for temporal graph analysis,2014,MICROSOFT_ACADEMIC
800,photocurrent generation in nanostructured organic solar cells,2008,MICROSOFT_ACADEMIC
801,an electron acceptor with porphyrin and perylene bisimides for efficient non fullerene solar cells,2017,MICROSOFT_ACADEMIC
802,nucleation related defect free gap si 100 heteroepitaxy via metal organic chemical vapor deposition,2013,MICROSOFT_ACADEMIC
803,anisotropic in plane thermal conductivity of black phosphorus nanoribbons at temperatures higher than 100 k,2015,MICROSOFT_ACADEMIC
804,hilda a high level language for data drivenweb applications,2006,MICROSOFT_ACADEMIC
805,multi task learning with low rank attribute embedding for person re identification,2015,MICROSOFT_ACADEMIC
806,distinct conformations of gpcr β arrestin complexes mediate desensitization signaling and endocytosis,2017,MICROSOFT_ACADEMIC
807,a patch antenna with a varactor loaded slot for reconfigurable dual band operation,2015,MICROSOFT_ACADEMIC
808,genome dynamics and diversity of shigella species the etiologic agents of bacillary dysentery,2005,MICROSOFT_ACADEMIC
809,a dual band circularly polarized ring antenna based on composite right and left handed metamaterials,2008,MICROSOFT_ACADEMIC
810,realisation of magnetic conducting surface using novel photonic bandgap structure,1998,MICROSOFT_ACADEMIC
811,genome sequence of shigella flexneri 2a insights into pathogenicity through comparison with genomes of escherichia coli k12 and o157,2002,MICROSOFT_ACADEMIC
812,bronsted acidic ionic liquid 1 methylimidazolium tetrafluoroborate a green catalyst and recyclable medium for esterification,2003,MICROSOFT_ACADEMIC
813,a 1 bit 10 times 10 reconfigurable reflectarray antenna design optimization and experiment,2016,MICROSOFT_ACADEMIC
814,solution processed gas sensors based on zno nanorods array with an exposed 0001 facet for enhanced gas sensing properties,2012,MICROSOFT_ACADEMIC
815,preparation and characterization of nano encapsulated n tetradecane as phase change material for thermal energy storage,2009,MICROSOFT_ACADEMIC
816,hydrogen rich gas from catalytic steam gasification of municipal solid waste msw influence of catalyst and temperature on yield and product composition,2009,MICROSOFT_ACADEMIC
817,distributed channel assignment and routing in multiradio multichannel multihop wireless networks,2006,MICROSOFT_ACADEMIC
818,crack initiation mechanism of extruded az31 magnesium alloy in the very high cycle fatigue regime,2008,MICROSOFT_ACADEMIC
819,broadband reflectarray antennas using double layer subwavelength patch elements,2010,MICROSOFT_ACADEMIC
820,time resolved protein activation by proximal decaging in living systems,2019,MICROSOFT_ACADEMIC
821,measurement of the differential cross section for top quark pair production in pp collisions at sqrt s 8 tev,2015,MICROSOFT_ACADEMIC
822,carbon based quantum dots for fluorescence imaging of cells and tissues,2014,MICROSOFT_ACADEMIC
823,method for recovering potassium elements from sintering ashes of steel and iron works and preparing potassium sulfate,2012,MICROSOFT_ACADEMIC
824,carburizing and quenching method for large heavy duty gear,2015,MICROSOFT_ACADEMIC
825,highly efficient and exceptionally durable co2 photoreduction to methanol over freestanding defective single unit cell bismuth vanadate layers,2017,MICROSOFT_ACADEMIC
826,mean free path spectra as a tool to understand thermal conductivity in bulk and nanostructures,2013,MICROSOFT_ACADEMIC
827,a scalable data platform for a large number of small applications,2009,MICROSOFT_ACADEMIC
828,bandwidth improvement methods of transmitarray antennas,2015,MICROSOFT_ACADEMIC
829,enhancing co2 electroreduction with the metal oxide interface,2017,MICROSOFT_ACADEMIC
830,morphology control and material mixing by high temperature organic vapor phase deposition and its application to thin film solar cells,2005,MICROSOFT_ACADEMIC
831,concurrent monitoring of operating condition deviations and process dynamics anomalies with slow feature analysis,2015,MICROSOFT_ACADEMIC
832,gallium doped zinc oxide films as transparent electrodes for organic solar cell applications,2007,MICROSOFT_ACADEMIC
833,bik1 interacts with peprs to mediate ethylene induced immunity,2013,MICROSOFT_ACADEMIC
834,mutual coupling reduction of microstrip antennas using electromagnetic band gap structure,2001,MICROSOFT_ACADEMIC
835,spontaneous development of liver tumors in the absence of the bile acid receptor farnesoid x receptor,2007,MICROSOFT_ACADEMIC
836,strontium enhances osteogenic differentiation of mesenchymal stem cells and in vivo bone formation by activating wnt catenin signaling,2011,MICROSOFT_ACADEMIC
837,copper i catalyzed sulfonylation of 8 aminoquinoline amides with sulfonyl chlorides in air,2015,MICROSOFT_ACADEMIC
838,pharmacological rescue of diabetic skeletal stem cell niches,2017,MICROSOFT_ACADEMIC
839,bipartite structure of the inactive mouse x chromosome,2015,MICROSOFT_ACADEMIC
840,preparing method of nanometer particle carbon nanotube compound catalyst,2008,MICROSOFT_ACADEMIC
841,structure analysis of a precipitate phase in an ni rich high temperature nitihf shape memory alloy,2013,MICROSOFT_ACADEMIC
842,the effect of incorporating rgd adhesive peptide in polyethylene glycol diacrylate hydrogel on osteogenesis of bone marrow stromal cells,2005,MICROSOFT_ACADEMIC
843,automated service discovery and wireless network set up,2006,MICROSOFT_ACADEMIC
844,fast sensitive hydrogen gas detection using single palladium nanowires that resist fracture,2009,MICROSOFT_ACADEMIC
845,a ka band reflectarray antenna integrated with solar cells,2014,MICROSOFT_ACADEMIC
846,cloud computing based mobile terminal barcode recognition method,2010,MICROSOFT_ACADEMIC
847,a short read multiplex sequencing method for reliable cost effective and high throughput genotyping in large scale studies,2013,MICROSOFT_ACADEMIC
848,implementation of an rbf neural network on embedded systems real time face tracking and identity verification,2003,MICROSOFT_ACADEMIC
849,search for massive resonances decaying into pairs of boosted bosons in semi leptonic final states at s 8 tev,2014,MICROSOFT_ACADEMIC
850,design of single feed reflectarray antennas with asymmetric multiple beams using the particle swarm optimization method,2013,MICROSOFT_ACADEMIC
851,a double layer transmitarray antenna using malta crosses with vias,2016,MICROSOFT_ACADEMIC
852,method for refining vegetable seed crude oil using immobilized phospholipase a1,2009,MICROSOFT_ACADEMIC
853,co oxidation on inverse ceox cu 111 catalysts high catalytic activity and ceria promoted dissociation of o2,2011,MICROSOFT_ACADEMIC
854,aperture efficiency analysis of reflectarray antennas,2010,MICROSOFT_ACADEMIC
855,bifocal design and aperture phase optimizations of reflectarray antennas for wide angle beam scanning performance,2013,MICROSOFT_ACADEMIC
856,lion layered overlay multicast with network coding,2006,MICROSOFT_ACADEMIC
857,in vivo self powered wireless cardiac monitoring via implantable triboelectric nanogenerator,2016,MICROSOFT_ACADEMIC
858,influences of nano anatase tio2 on the nitrogen metabolism of growing spinach,2006,MICROSOFT_ACADEMIC
859,colorimetric biosensing of mercury ii ion using unmodified gold nanoparticle probes and thrombin binding aptamer,2010,MICROSOFT_ACADEMIC
860,graphene composite porous counter electrode preparation method and application thereof,2012,MICROSOFT_ACADEMIC
861,search for physics beyond the standard model in dilepton mass spectra in proton proton collisions at s 8 tev,2015,MICROSOFT_ACADEMIC
862,efficient solar cells using all organic nanocrystalline networks,2007,MICROSOFT_ACADEMIC
863,cyclic deformation behavior of as extruded mg 3 al 1 zn,2008,MICROSOFT_ACADEMIC
864,coordinatively unsaturated nickel nitrogen sites towards selective and high rate co2 electroreduction,2018,MICROSOFT_ACADEMIC
865,a nanosecond transient fine grained digital ldo with multi step switching scheme and asynchronous adaptive pipeline control,2017,MICROSOFT_ACADEMIC
866,smaller is faster and more sensitive the effect of wire size on the detection of hydrogen by single palladium nanowires,2010,MICROSOFT_ACADEMIC
867,study of z production in pbpb and pp collisions at sqrt s_ nn 2 76 tev in the dimuon and dielectron decay channels,2014,MICROSOFT_ACADEMIC
868,an offset fed x band reflectarray antenna using a modified element rotation technique,2012,MICROSOFT_ACADEMIC
869,copper foil shearing and conveying system,2011,MICROSOFT_ACADEMIC
870,oral cancer genetics and the role of precision medicine,2020,MICROSOFT_ACADEMIC
871,oral cancer genetics and the role of precision medicine,2018,MICROSOFT_ACADEMIC
872,carbon quantum dot implanted graphite carbon nitride nanotubes excellent charge separation and enhanced photocatalytic hydrogen evolution,2018,MICROSOFT_ACADEMIC
873,ikkβ plays an essential role in the phosphorylation of rela p65 on serine 536 induced by lipopolysaccharide,2003,MICROSOFT_ACADEMIC
874,the complete genome sequence of chlorobium tepidum tls a photosynthetic anaerobic green sulfur bacterium,2002,MICROSOFT_ACADEMIC
875,a broadband microstrip reflectarray using sub wavelength patch elements,2009,MICROSOFT_ACADEMIC
876,morphology control enables efficient ternary organic solar cells,2018,MICROSOFT_ACADEMIC
877,real time infrared image processing system suitable for high frame rate and large array infrared detector,2012,MICROSOFT_ACADEMIC
878,canonical variate analysis based contributions for fault identification,2015,MICROSOFT_ACADEMIC
879,dependence on pseudorapidity and on centrality of charged hadron production in pbpb collisions at root s nn 2 76 tev,2011,MICROSOFT_ACADEMIC
880,search for physics beyond the standard model in final states with a lepton and missing transverse energy in proton proton collisions at s 8 tev,2015,MICROSOFT_ACADEMIC
881,modeling and broadening temporal user interest in personalized news recommendation,2014,MICROSOFT_ACADEMIC
882,studies of jet quenching using isolated photon plus jet correlations in pbpb and pp collisions at root s nn 2 76 tev,2013,MICROSOFT_ACADEMIC
883,control of the functionality of graphene oxide for its application in epoxy nanocomposites,2013,MICROSOFT_ACADEMIC
884,highly doped and exposed cu i n active sites within graphene towards efficient oxygen reduction for zinc air batteries,2016,MICROSOFT_ACADEMIC
885,support vector machine with genetic algorithm for machinery fault diagnosis of high voltage circuit breaker,2011,MICROSOFT_ACADEMIC
886,environment friendly type multifunctional steel surface processing agent,2009,MICROSOFT_ACADEMIC
887,method for generating power system polluted region distribution map by utilizing intelligent rule base engine,2011,MICROSOFT_ACADEMIC
888,genes that escape from x inactivation,2011,MICROSOFT_ACADEMIC
889,dynamic and reversible fluorescence imaging of superoxide anion fluctuations in live cells and in vivo,2013,MICROSOFT_ACADEMIC
890,the lncrna firre anchors the inactive x chromosome to the nucleolus by binding ctcf and maintains h3k27me3 methylation,2015,MICROSOFT_ACADEMIC
891,quantifying inactive lithium in lithium metal batteries,2019,MICROSOFT_ACADEMIC
892,morphological and physicochemical characteristics of iron corrosion scales formed under different water source histories in a drinking water distribution system,2012,MICROSOFT_ACADEMIC
893,determination of the top quark pole mass and strong coupling constant from the t t over bar production cross section in pp collisions at root s 7 tev,2014,MICROSOFT_ACADEMIC
894,thermosensitive trp channel pore turret is part of the temperature activation pathway,2010,MICROSOFT_ACADEMIC
895,direct causality detection via the transfer entropy approach,2013,MICROSOFT_ACADEMIC
896,20 μs photocurrent response from lithographically patterned nanocrystalline cadmium selenide nanowires,2010,MICROSOFT_ACADEMIC
897,polarization dependent electromagnetic band gap pdebg structures designs and applications,2004,MICROSOFT_ACADEMIC
898,sterically controlled mechanochemistry under hydrostatic pressure,2018,MICROSOFT_ACADEMIC
899,reconstruction and identification of tau lepton decays to hadrons and nu tau at cms,2016,MICROSOFT_ACADEMIC
900,nlrp3 deficiency ameliorates neurovascular damage in experimental ischemic stroke,2014,MICROSOFT_ACADEMIC
901,search for heavy narrow dilepton resonances in pp collisions at root s 7 tev and root s 8 tev,2013,MICROSOFT_ACADEMIC
902,hippolachnin a a new antifungal polyketide from the south china sea sponge hippospongia lachne,2013,MICROSOFT_ACADEMIC
903,hippolachnin a a new antifungal polyketide from the south china sea sponge hippospongia lachne,2013,MICROSOFT_ACADEMIC
904,a novel surface wave antenna design using a thin periodically loaded ground plane,2005,MICROSOFT_ACADEMIC
905,studies of azimuthal dihadron correlations in ultra central pbpb collisions at snn 2 76 tev,2014,MICROSOFT_ACADEMIC
906,effect of nano tio2 on photochemical reaction of chloroplasts of spinach,2005,MICROSOFT_ACADEMIC
907,method for testing electricity of ultrahigh voltage transmission line based on electric field measurement and system thereof,2011,MICROSOFT_ACADEMIC
908,toward structurally defined carbon dots as ultracompact fluorescent probes,2014,MICROSOFT_ACADEMIC
909,measurement of the ratio mathcal b mathrm b_c rightarrow mathrm j psi pi pi pi mathcal b mathrm b_c rightarrow mathrm j psi pi and the production cross sections times branching fractions of mathrm b_c rightarrow mathrm j psi pi and mathrm b rightarrow mathrm j psi mathrm k in pp collisions at sqrt s 7 tev,2014,MICROSOFT_ACADEMIC
910,double cable conjugated polymers with linear backbone toward high quantum efficiencies in single component polymer solar cells,2017,MICROSOFT_ACADEMIC
911,copper mediated oxidative decarboxylative coupling of arylpropiolic acids with dialkyl h phosphonates in water,2014,MICROSOFT_ACADEMIC
912,copper mediated oxidative decarboxylative coupling of arylpropiolic acids with dialkyl h phosphonates in water,2014,MICROSOFT_ACADEMIC
913,a general theory of additive state space abstractions,2008,MICROSOFT_ACADEMIC
914,a metal only reflectarray antenna using slot type elements,2014,MICROSOFT_ACADEMIC
915,joint scheduling and relay selection in one and two way relay networks with buffering,2009,MICROSOFT_ACADEMIC
916,usable security of online password management with sensor based authentication,2011,MICROSOFT_ACADEMIC
917,al zn mg si alloy for hot dipping steel,2009,MICROSOFT_ACADEMIC
918,an algorithm for preferential selection of spectroscopic targets in legue,2012,MICROSOFT_ACADEMIC
919,genetic association of foxo1a and foxo3a with longevity trait in han chinese populations,2009,MICROSOFT_ACADEMIC
920,synchronous nutrition fertilizers preparation methods thereof and applications thereof,2012,MICROSOFT_ACADEMIC
921,formation of heat resistant nanocapsules of jasmine essential oil via gelatin gum arabic based complex coacervation,2014,MICROSOFT_ACADEMIC
922,from moo3 nanobelts to moo2 nanorods structure transformation and electrical transport,2009,MICROSOFT_ACADEMIC
923,search for new physics in events with same sign dileptons and jets in pp collisions at sqrt s 8 tev,2014,MICROSOFT_ACADEMIC
924,stable solar driven water oxidation to o2 g by ni oxide coated silicon photoanodes,2015,MICROSOFT_ACADEMIC
925,a unified platform for data driven web applications with automatic client server partitioning,2007,MICROSOFT_ACADEMIC
926,a low profile dual band surface wave antenna with a monopole like pattern,2007,MICROSOFT_ACADEMIC
927,genome wide identification of pax3 fkhr binding sites in rhabdomyosarcoma reveals candidate target genes important for development and cancer,2011,MICROSOFT_ACADEMIC
928,design and experiment of a single feed quad beam reflectarray antenna,2012,MICROSOFT_ACADEMIC
929,preparation method of gradient pore porous high niobium titanium aluminum alloy,2011,MICROSOFT_ACADEMIC
930,deciphering the bat virome catalog to better understand the ecological diversity of bat viruses and the bat origin of emerging infectious diseases,2016,MICROSOFT_ACADEMIC
931,uric acid hyperuricemia and vascular diseases,2012,MICROSOFT_ACADEMIC
932,exosomes derived from mir 122 modified adipose tissue derived mscs increase chemosensitivity of hepatocellular carcinoma,2015,MICROSOFT_ACADEMIC
933,dual dc port asymmetrical multilevel inverters with reduced conversion stages and enhanced conversion efficiency,2017,MICROSOFT_ACADEMIC
934,fisheye image correction method based on distorted straight slope calculation,2011,MICROSOFT_ACADEMIC
935,lightweight hollow carbon nanospheres with tunable sizes towards enhancement in microwave absorption,2016,MICROSOFT_ACADEMIC
936,reflectarray design at infrared frequencies effects and models of material loss,2012,MICROSOFT_ACADEMIC
937,measurement of the w boson helicity in events with a single reconstructed top quark in pp collisions at s 8 tev,2015,MICROSOFT_ACADEMIC
938,beam scanning reflectarray antennas a technical overview and state of the art,2015,MICROSOFT_ACADEMIC
939,escape from x inactivation varies in mouse tissues,2015,MICROSOFT_ACADEMIC
940,an improved security scheme in wman based on ieee standard 802 16,2005,MICROSOFT_ACADEMIC
941,the legue high latitude bright survey design for the lamost pilot survey,2012,MICROSOFT_ACADEMIC
942,search for a higgs boson decaying into a b quark pair and produced in association with b quarks in proton proton collisions at 7 tev,2013,MICROSOFT_ACADEMIC
943,method for preparing nanometer ti4o7 particles,2011,MICROSOFT_ACADEMIC
944,water gas shift reaction on a highly active inverse ceox cu 111 catalyst unique role of ceria nanoparticles,2009,MICROSOFT_ACADEMIC
945,search for the standard model higgs boson produced through vector boson fusion and decaying to bb,2015,MICROSOFT_ACADEMIC
946,file fragment transmission method and device,2011,MICROSOFT_ACADEMIC
947,copper catalyzed direct decarboxylative hydrosulfonylation of aryl propiolic acids with sulfonylhydrazides leading to vinylsulfones,2015,MICROSOFT_ACADEMIC
948,reflection phase characterization of an electromagnetic band gap ebg surface,2002,MICROSOFT_ACADEMIC
949,copper catalyzed direct decarboxylative hydrosulfonylation of aryl propiolic acids with sulfonylhydrazides leading to vinylsulfones,2015,MICROSOFT_ACADEMIC
950,resource management method and system in isomerization multicore system,2009,MICROSOFT_ACADEMIC
951,study of transformer based power management system and its performance optimization for microbial fuel cells,2012,MICROSOFT_ACADEMIC
952,search for excited leptons in proton proton collisions at sqrt s 8 tev,2016,MICROSOFT_ACADEMIC
953,ipromoter 2l a two layer predictor for identifying promoters and their types by multi window based pseknc,2018,MICROSOFT_ACADEMIC
954,keyword recommendation method and system for document sharing platform,2011,MICROSOFT_ACADEMIC
955,wideband circularly polarized e shaped patch antenna for wireless applications,2010,MICROSOFT_ACADEMIC
956,in phase reflection and em wave suppression characteristics of electromagnetic band gap ground planes,2003,MICROSOFT_ACADEMIC
957,platform for continuous graph update and computation,2012,MICROSOFT_ACADEMIC
958,interface confined oxide nanostructures for catalytic oxidation reactions,2013,MICROSOFT_ACADEMIC
959,phase modulation of 1t 2h mose2 tic c shell core arrays via nitrogen doping for highly efficient hydrogen evolution reaction,2018,MICROSOFT_ACADEMIC
960,chiral spin density wave and d id superconductivity in the magic angle twisted bilayer graphene,2018,MICROSOFT_ACADEMIC
961,copper catalyzed one pot trifluoromethylation aryl migration carbonyl formation with homopropargylic alcohols,2014,MICROSOFT_ACADEMIC
962,recent development in 3d food printing,2017,MICROSOFT_ACADEMIC
963,hydrothermal synthesis of n doped tio2 nanowires and n doped graphene heterostructures with enhanced photocatalytic properties,2016,MICROSOFT_ACADEMIC
964,tbx5 mutations contribute to early onset atrial fibrillation in chinese and caucasians,2016,MICROSOFT_ACADEMIC
965,a study of the sweep frequency impedance method and its application in the detection of internal winding short circuit faults in power transformers,2015,MICROSOFT_ACADEMIC
966,the role of twinning detwinning on fatigue fracture morphology of mg 3 al 1 zn alloy,2008,MICROSOFT_ACADEMIC
