rid_temp,first_name,middle_name,last_name,department,institution,ms_id,hired_year,cal_poly_position,education
25969,shuli,,li,,,2128582194,,,
25970,michael,,sorkin,,stanford university,1873848973,,,
25971,robert,c,rennert,,stanford university,2015313779,,,
25974,natalina,,quarto,,stanford university,2130192256,,,
25979,christopher,j,simmons,,university of wisconsin madison,2259491188,,,
25980,haibo,,xie,,university of wisconsin madison,2511378855,,,
25981,fan,,yang,math,university of wisconsin madison,2615560616,,,
25986,weiping,,tang,,university of wisconsin madison,2156307060,,,
25987,ting,,luo,,xihua university,2306963937,,,
25988,xiaowei,,wei,,xihua university,2731172571,,,
25989,xiong,,huang,,xihua university,2597599015,,,
25990,ling,,huang,,xihua university,2443261707,,,
25991,fan,,yang,math,xihua university,2343683645,,,
25992,fan,,yang,math,,2650183064,,,
25993,ling,,zhao,,,2631567611,,,
25994,bin,,gao,,,2100242556,,,
25995,xiaoyun,,xu,,,2222403056,,,
25996,xinde,,cao,,,2109776132,,,
26023,hongqing,,jiang,,,2812119123,,,
26024,wensheng,,lei,,,2811709430,,,
26025,min,,liu,,,2834123092,,,
26026,xiaohui,,wang,,,2869774179,,,
26027,yuxing,,xiong,,,2821382353,,,
26028,zhao,,xiong,,,2882025128,,,
26029,fan,,yang,math,,2870442786,,,
26030,guangyu,,yang,,,2864400567,,,
26031,chunjie,,zhang,,,2855587804,,,
26032,wurong,,zheng,,,2842337531,,,
26036,le,,dong,,university of electronic science and technology of china,2673515663,,,
26037,vincent,,brost,,university of burgundy,2071770993,,,
26040,t,,dinio,,university of california berkeley,1977167680,,,
26041,l,,keung,,massachusetts institute of technology,2638146999,,,
26050,thomas,,rolland,,harvard university,2002845056,,,
26057,martin,c,smith,,chinese academy of sciences,2919288482,,,
26062,xiangxiang,,xue,,max planck society,2797005212,,,
26065,yu,,xin,,chinese academy of sciences,2951177156,,,
26066,yue,,wu,,chinese academy of sciences,2606402511,,,
26067,ge,,jin,,university of science and technology of china,2780585363,,,
26072,kun,,luo,,hunan university,2488877551,,,
26074,jing,,yu,,hunan university,2556181906,,,
26077,guojing,,yang,,hunan university,2106097654,,,
26078,bingxin,,xie,,hunan university,2678724972,,,
26080,wei,,zheng,,hunan university,2614611242,,,
26081,guangming,,zeng,,hunan university,2122407875,,,
26084,yang,,liu,,jiangxi science and technology normal university,2911118734,,,
26085,yanbin,,wang,,jiangxi science and technology normal university,2981530894,,,
26086,zhijian,,yin,,jiangxi science and technology normal university,2792411017,,,
26087,zhen,,yang,,jiangxi science and technology normal university,2794231236,,,
26091,cui,,zhao,,beijing university of technology,2302056392,,,
26096,sheryl,m,gough,,national institutes of health,2149254793,,,
26097,fan,,lee,,national institutes of health,2548757600,,,
26100,yeulin,j,zhu,,national institutes of health,2216040072,,,
26102,masahiro,,onozawa,,national institutes of health,1995292964,,,
26103,yang,jo,chung,,national institutes of health,2099118812,,,
26105,elise,k,wagner,,university of wisconsin madison,2147970493,,,
26106,john,m,denu,,university of wisconsin madison,313246781,,,
26107,yi,,ning,,johns hopkins university,2112820491,,,
26108,bowen,,xu,,university of north carolina at chapel hill,2160336983,,,
26109,gang,greg,wang,,university of north carolina at chapel hill,2298115253,,,
26111,peter,d,aplan,,national institutes of health,1857504509,,,
26112,jing,,zhang,,,2674232810,,,
26114,wan,ru,zhang,,,2241412530,,,
26117,zhonglong,,zheng,,zhejiang normal university,2127723851,,,
26118,fan,,yang,math,zhejiang normal university,2658891240,,,
26119,wenan,,tan,,zhejiang normal university,2671855029,,,
26120,jiong,,jia,,zhejiang normal university,2167953494,,,
26121,jie,,yang,,shanghai jiao tong university,2893607809,,,
26124,miao,,gao,,renmin university of china,2110846405,,,
26125,zhongyi,,lu,,renmin university of china,2095731614,,,
26126,tao,,xiang,,chinese academy of sciences,2462908220,,,
26609,martina,,malberti,,cern,3003482222,,,
26632,nianjun,,luo,,university of oxford,2335610919,,,
26633,bryan,t t,chu,,university of oxford,2130527498,,,
26634,deyin,,sun,,chinese academy of sciences,2481136678,,,
26635,huahong,,shi,,university of oxford,2259205431,,,
26638,thandiswa,,ngcungcu,,university of the witwatersrand,2609876887,,,
26641,jan,c,sitek,,oslo university hospital,2420309823,,,
26642,bjorn,ivar,haukanes,,haukeland university hospital,712443802,,,
26643,bolan,,linghu,,pfizer,2610924082,,,
26644,robert,,bruccoleri,,novartis,2610579513,,,
26645,tomasz,,stokowy,,university of bergen,1689069305,,,
26648,jiang,,zhu,,novartis,2935340624,,,
26649,marc,,sultan,,novartis,2140965106,,,
26650,joost,,schalkwijk,,radboud university nijmegen,2463038126,,,
26651,ivonne,m j j van,vlijmenwillems,,radboud university nijmegen,285491555,,,
26652,charlotte,von der,lippe,,oslo university hospital,2090512439,,,
26653,han,g,brunner,,radboud university nijmegen,2993251117,,,
26656,wayne,,grayson,,university of the witwatersrand,2307377838,,,
26657,stine,,buechmannmoller,,novartis,2609207054,,,
26658,olav,,sundnes,,oslo university hospital,1248454564,,,
26659,nanguneri,,nirmala,,tufts university,2611203160,,,
26660,thomas,,morgan,,novartis,2531329537,,,
26661,hans,van,bokhoven,,radboud university nijmegen,2434454957,,,
26664,peter,r,hull,,dalhousie university,2106133412,,,
26666,frank,,staedtler,,novartis,1156473168,,,
26667,huiqing,,zhou,,radboud university nijmegen,2146043189,,,
26670,michele,,ramsay,,university of the witwatersrand,2118693211,,,
26672,xiuling,,cui,,zhengzhou university,2919616817,,,
26673,yanan,,li,,zhengzhou university,2306674765,,,
26674,jinli,,zhang,,zhengzhou university,2300029633,,,
26694,zhanlong,,zhang,,,2994152908,,,
26695,ping,,hu,,,2300879983,,,
26696,binrong,,zhang,,,2848716757,,,
26697,fan,,yang,math,,2873661533,,,
26698,wei,,he,,,2947100521,,,
26699,yuxing,,mao,,,2843380444,,,
26707,pavel,,jez,,austrian academy of sciences,2919357804,,,
26711,nicholas,,smith,,austrian academy of sciences,3004003674,,,
26715,s,,cihangir,,austrian academy of sciences,2820780913,,,
26716,amitabh,,lath,,austrian academy of sciences,2947053536,,,
26725,andrew,,hart,,austrian academy of sciences,3003226922,,,
26737,soureek,,mitra,,austrian academy of sciences,3003911809,,,
26823,niladribihari,,sahoo,,,3003893941,,,
26861,bibhuprasad,,mahakud,,,3003913907,,,
26874,g,,kasieczka,,,2979482976,,,
26885,i,,shvetsov,,,2469406047,,,
26957,claudio,,caputo,,,2980460544,,,
27075,b,,maier,,,2169975813,,,
27212,karl,g,joreskog,,,2802669314,,,
27213,fan,,yang,math,,2801775182,,,
27214,lin,,li,,,2622510277,,,
27215,fan,,yang,math,,2689822787,,,
27216,haihong,,zhu,,,2639041036,,,
27217,dalin,,li,,,2591191662,,,
27218,you,,li,,,2717571417,,,
27219,lei,,tang,,,2633508970,,,
27230,yunhui,,liu,,chinese academy of sciences,2630738247,,,
27231,dashuang,,gao,,chinese academy of sciences,2789850783,,,
27232,xinzhou,,zhang,,jinan university,2792789472,,,
27237,yalun,,gao,,china university of petroleum,2505772552,,,
27238,zhao,,li,,china university of petroleum,2314050572,,,
27239,cuiyu,,li,,china university of petroleum,2568432046,,,
27240,wenping,,wang,,china university of petroleum,2483135676,,,
27241,yu,,chen,,china university of petroleum,2714071700,,,
27242,guoqing,,ning,,china university of petroleum,2486517504,,,
27245,shengli,,chen,,china university of petroleum,2622326123,,,
27246,aijun,,wang,,china university of petroleum,2666065510,,,
27257,jianfeng,,zhu,,tsinghua university,2655988609,,,
27258,yidan,,shu,,tsinghua university,2116644726,,,
27259,jinsong,,zhao,,tsinghua university,2096304225,,,
27261,bingcheng,,zhu,,southeast university,2227924975,,,
27262,fan,,yang,math,university of british columbia,2651364065,,,
27264,lenan,,wu,,southeast university,2134307445,,,
27267,zixiang,,zhu,,,2127213872,,,
27268,fan,,yang,math,,2718164034,,,
27269,jijun,,he,,,2517993846,,,
27270,jian,,li,,,2695800821,,,
27271,w,,cao,,,2936853068,,,
27272,y,,xia,,chinese academy of sciences,2802958269,,,
27273,j,,guo,,,2801842524,,,
27274,y,,jin,,,2801596093,,,
27275,k,,zhang,,,2939683621,,,
27276,haixue,,zheng,,,2138289538,,,
27277,xiangtao,,liu,,,2108399776,,,
27278,gong,,yang,,university of texas md anderson cancer center,2434070884,,,
27279,daniel,g,rosen,,university of texas md anderson cancer center,2169339980,,,
27280,guangzhi,,liu,,university of texas md anderson cancer center,2134264861,,,
27281,fan,,yang,math,university of texas md anderson cancer center,2595962880,,,
27282,xiaoqing,,guo,,university of texas md anderson cancer center,2095776958,,,
27283,xue,,xiao,,university of texas md anderson cancer center,2511148991,,,
27284,fengxia,,xue,,university of texas md anderson cancer center,2462728884,,,
27285,imelda,,mercadouribe,,university of texas md anderson cancer center,2036636581,,,
27286,jiaoti,,huang,,university of california los angeles,2133986326,,,
27287,suehwa,,lin,,,2892885844,,,
27288,gordon,b,mills,,,2108643002,,,
27289,jinsong,,liu,,,2137928208,,,
27293,cheng,,yang,,chinese academy of sciences,2916772021,,,
27473,j,,molina,,,2612091961,,,
27800,yu,,dai,,,2673503822,,,
27801,and,weiqi,wang,,,2749820901,,,
27802,shengli,,chen,,,2928637342,,,
27806,cuihong,,yue,,,2846885973,,,
27807,fan,,yang,math,,2829859817,,,
27812,yiping,,wang,,shenzhen university,2428356238,,,
27816,jaeeun,,song,,university of washington,2712218457,,,
27820,zhongyan,,shan,,china medical university,2492371626,,,
27822,haixia,,guan,,china medical university,2141564789,,,
27841,cuimin,,hu,,dalian institute of chemical physics,2670291326,,,
27848,purba,,mukerjee,,great lakes bioenergy research center,2098949828,,,
27851,brigitte,,pollet,,institut national de la recherche agronomique,2019446260,,,
27862,salem,,chabout,,institut national de la recherche agronomique,2761931007,,,
27863,gregory,,mouille,,institut national de la recherche agronomique,48224329,,,
27864,ludivine,,soubigoutaconnat,,centre national de la recherche scientifique,1916569523,,,
27865,sandrine,,balzergue,,centre national de la recherche scientifique,215428296,,,
27877,catherine,,lapierre,,institut national de la recherche agronomique,2937481942,,,
27878,john,,ralph,,great lakes bioenergy research center,2129541265,,,
27887,y,,zhang,,,2579848118,,,
27892,dun,xian,tan,,university of texas health science center at san antonio,2103083821,,,
27893,russel,j,reiter,,university of texas health science center at san antonio,2134773737,,,
27894,tiantian,,ye,,chinese academy of sciences,2162809286,,,
27896,zhulong,,chan,,chinese academy of sciences,2153149916,,,
27897,priscilla,d,antunez,,university of southern california,2326173641,,,
27898,daniel,a,torelli,,california institute of technology,2575245240,,,
27900,federico,a,rabuffetti,,university of southern california,1957526742,,,
27902,richard,l,brutchey,,university of southern california,2921453198,,,
28099,arun,,kumar,,,2424930959,,,
28403,jiangye,,zhang,,wuhan university,2319715964,,,
28404,xiaojun,,wu,,wuhan university,2648219044,,,
28405,xiaoping,,cao,,lanzhou university,2777381761,,,
28406,fan,,yang,math,wuhan university,2710087594,,,
28407,jiangfeng,,wang,,wuhan university,2580063033,,,
28408,xiang,,zhou,,wuhan university,2243206128,,,
28409,xiaolian,,zhang,,wuhan university,2148256055,,,
28416,fan,,yang,math,sun yat sen university,2705115300,,,
28417,jingwei,,li,,sun yat sen university,2562555704,,,
28418,wei,,lu,,sun yat sen university,2580721055,,,
28419,jian,,weng,,jinan university,2136293085,,,
28426,fangfang,,mao,,shanghai normal university,2709500156,,,
28428,yalu,,zhao,,shanghai normal university,2699717462,,,
28429,chao,,zhang,,shanghai normal university,2368363041,,,
28430,koichiro,,yamamoto,,okayama prefectural university,2570371434,,,
28435,feng,,wang,,,3002942611,,,
28436,jianguang,,liang,,,3002378429,,,
28439,fusheng,,li,,,3001992380,,,
28440,fuhui,,wang,,,3001647693,,,
28441,ruidong,,li,,,3002124946,,,
28443,caixia,,zhang,,,3002554558,,,
28969,w,,carvalho,,aix marseille university,3003184609,,,
28984,u,,heintz,,centre national de la recherche scientifique,3003740226,,,
28990,slawek,,tkaczyk,,university of warwick,2951611747,,,
28998,michael,,tytgat,,university of glasgow,2990845554,,,
29005,francisco,,yumiceva,,institute on taxation and economic policy,2998144735,,,
29007,evrim,ersin,kangal,,pierre and marie curie university,2948224872,,,
29011,r,,hirosky,,university of zurich,2990701437,,,
29014,hans,,reithler,,heidelberg university,2949112239,,,
29015,lalit,mohan,pant,,university college dublin,2977483538,,,
29016,monika,,grothe,,university of manchester,2949850757,,,
29019,giovanna,,selvaggi,,cern,2805492606,,,
29020,attilio,,santocchia,,ecole polytechnique federale de lausanne,2974783579,,,
29033,ernesto,,migliore,,technical university of dortmund,2950293094,,,
29035,hafeez,r,hoorani,,ecole polytechnique federale de lausanne,2953074592,,,
29040,annemarie,,magnan,,university of liverpool,2991238590,,,
29056,martijn,,mulders,,imperial college london,2780370707,,,
29060,lorenzo,,uplegger,,technical university of dortmund,2974555489,,,
29061,sunil,,bansal,,university of oxford,2972182706,,,
29070,w,,bertl,,cern,2994747025,,,
29073,alicia,,calderon,,aix marseille university,2984008524,,,
29077,thomas,,kress,,university of oxford,2962983718,,,
29079,fotios,,ptochos,,university of bristol,2973556742,,,
29080,noemi,,beni,,cern,2995528586,,,
29081,john,,wickens,,cern,2988496542,,,
29082,w,h,hopkins,,ecole polytechnique federale de lausanne,2320833356,,,
29083,achille,,petrilli,,university of edinburgh,2951019411,,,
29092,john,paul,chou,,federal university of rio de janeiro,2889905236,,,
29094,peicho,,petkov,,university of savoy,2891380813,,,
29103,russell,richard,betts,,cern,2979060856,,,
29106,hyunchul,,kim,,university of liverpool,2779703633,,,
29107,attila,,racz,,heidelberg university,2962778186,,,
29108,paul,,baillon,,university of santiago de compostela,3003795946,,,
29109,viktor,,savrin,,university of warwick,2951419102,,,
29113,alexei,,safonov,,polish academy of sciences,2737565127,,,
29114,dirk,,krucker,,rutherford appleton laboratory,2999810627,,,
29119,arno,,heister,,heidelberg university,2963637620,,,
29125,sudeshna,,banerjee,,university of santiago de compostela,2903069244,,,
29129,teng,,ma,,university of edinburgh,2779603422,,,
29136,claus,,kleinwort,,university of edinburgh,2979625605,,,
29139,peter,,wittich,,cern,2097850154,,,
29143,emilio,,meschi,,university of florence,2061343528,,,
29145,stefan,,piperov,,university of santiago de compostela,2964252073,,,
29147,geonmo,,ryu,,federal university of rio de janeiro,2977937722,,,
29148,y,,iiyama,,university of oxford,2765921676,,,
29149,vladimir,n,petrov,,tsinghua university,2991376626,,,
29155,l,,dudko,,cern,3002533462,,,
29157,alexander,,nikitenko,,ecole polytechnique federale de lausanne,2923727489,,,
29159,kevin,,burkett,,university of warwick,2863587750,,,
29160,leonard,,spiegel,,university of savoy,2849408875,,,
29163,regina,,demina,,federal university of rio de janeiro,2911449767,,,
29164,tim,,bolton,,institute on taxation and economic policy,2995968917,,,
29167,robert,,schofbeck,,university of oxford,1530642505,,,
29168,david,,krofcheck,,university of barcelona,2951924449,,,
29170,marcus,,hohlmann,,cern,2809018923,,,
29174,john,,swain,,university of oxford,2955814005,,,
29175,juliana,,whitmore,,university of cambridge,3007820424,,,
29180,richard,,loveless,,syracuse university,2768074482,,,
29183,toyoko,,orimoto,,university of cambridge,2902412565,,,
29184,andrei,,gritsan,,heidelberg university,2811511816,,,
29186,wolfgang,,lohmann,,university of oxford,2971897890,,,
29192,yi,,chen,,university of liverpool,2431591502,,,
29193,apostolos,,panagiotou,,blaise pascal university,2971528331,,,
29198,m,,wayne,,,3001283656,,,
29201,giancarlo,,mantovani,,university of liverpool,2947670242,,,
29205,maryam,,zeinali,,national academy of sciences,2974265362,,,
29210,mario,,kadastik,,blaise pascal university,2950841661,,,
29216,alexey,,kamenev,,university of oxford,2953311441,,,
29223,dieter,,renker,,technical university of dortmund,2861517761,,,
29224,p,,paolucci,,university college dublin,2752464817,,,
29227,frank,jm,geurts,,vu university amsterdam,2983794022,,,
29229,gheorghe,,lungu,,aix marseille university,2990800738,,,
29230,michael,,albrow,,university of edinburgh,2617838228,,,
29232,etiennette,,auffray,,vu university amsterdam,2780472127,,,
29236,ian,,fisk,,russian academy of sciences,2963839686,,,
29241,oliver,,gutsche,,technical university of dortmund,2924234881,,,
29244,quentin,,ingram,,institute on taxation and economic policy,2939858807,,,
29246,e,,aguilo,,cern,2972393096,,,
29247,gianluca,,cerminara,,university of manchester,2992998330,,,
29254,willis,,lin,,university of warwick,2170773558,,,
29262,helen,f,heath,,aix marseille university,2920424838,,,
29263,martin,,kirakosyan,,polish academy of sciences,2974829274,,,
29265,christopher,,tully,,blaise pascal university,2979066722,,,
29271,norbert,,neumeister,,cern,2995424730,,,
29275,claire,,shepherdthemistocleous,,ecole polytechnique federale de lausanne,2919600055,,,
29280,athanasios,,markou,,university of savoy,3006468700,,,
29284,wolfram,,erdmann,,university of oxford,2975501823,,,
29285,vitaliano,,ciulli,,cern,2783290606,,,
29288,giuseppe,,codispoti,,university of cambridge,2971774107,,,
29290,paoti,,chang,,ecole polytechnique federale de lausanne,2821330089,,,
29291,wenbo,,li,,heidelberg university,2881228973,,,
29292,charles,ray,newsom,,sapienza university of rome,2950088481,,,
29293,sue,ann,koay,,pierre and marie curie university,2989657470,,,
29294,shruti,,shrestha,,university of oxford,3002975130,,,
29297,j,,ellison,,,2991098416,,,
29298,david,ja,cockerill,,university college dublin,2989999982,,,
29303,colin,,jessop,,russian academy of sciences,3003264030,,,
29304,anthony,,moeller,,university of manchester,2974466507,,,
29305,richard,d,field,,university college dublin,2639098236,,,
29312,krisztian,,krajczar,,university of savoy,2953455284,,,
29314,paolo,,checchia,,blaise pascal university,2943512514,,,
29315,igor,,golutvin,,university college dublin,2950221732,,,
29316,jim,,hanlon,,polish academy of sciences,2963674375,,,
29317,nicolas,,zaganidis,,syracuse university,2889640342,,,
29320,teresa,,rodrigo,,university of zurich,2964271721,,,
29322,tariq,,aziz,,agh university of science and technology,2923514020,,,
29323,frans,,meijers,,ecole polytechnique federale de lausanne,2632832511,,,
29326,d,,toback,,university of bristol,2747479536,,,
29327,harvey,b,newman,,ecole polytechnique federale de lausanne,2605590416,,,
29331,georgios,,anagnostou,,university of edinburgh,2992712330,,,
29333,thomas,,bergauer,,ecole polytechnique federale de lausanne,3005990404,,,
29334,s,,bitioukov,,ecole polytechnique federale de lausanne,3008020125,,,
29335,sudhir,,malik,,university of paris sud,2919713284,,,
29336,m,,klute,,blaise pascal university,2762244444,,,
29343,w,,adam,,university of glasgow,2811464829,,,
29353,paul,,kyberd,,cern,2989623916,,,
29354,werner,,sun,,rutherford appleton laboratory,2920474855,,,
29355,hannes,,jung,,university of glasgow,2842081994,,,
29356,greg,p,heath,,university of manchester,2462164381,,,
29357,burak,,alver,,imperial college london,2917528072,,,
29361,tilman,,rohe,,imperial college london,2964341748,,,
29367,kuanhsin,,chen,,sapienza university of rome,2937735716,,,
29372,edward,allen,wenger,,university of barcelona,2754717803,,,
29373,darren,,puigh,,blaise pascal university,3001783052,,,
29374,gyorgy,,bencze,,aix marseille university,2977731092,,,
29378,christian,,barth,,syracuse university,2968063571,,,
29379,michael,wayne,arenton,,university of barcelona,2920616281,,,
29381,william,t,ford,,university of savoy,2765944071,,,
29382,liliana,,teodorescu,,university of warwick,2953771525,,,
29386,g,gomez,ceballos,,university of santiago de compostela,2971730543,,,
29388,ricardo,,eusebi,,university of warwick,2974656140,,,
29390,christopher,,brew,,max planck society,3003487757,,,
29392,g,,zumerle,,university of barcelona,3003633025,,,
29396,dirk,,ryckbosch,,university of barcelona,2997145845,,,
29397,a,,askew,,syracuse university,2754676362,,,
29399,mark,,mattson,,ecole polytechnique federale de lausanne,2949244587,,,
29400,ian,,shipsey,,federal university of rio de janeiro,3007086417,,,
29402,alexander,,savin,,vu university amsterdam,2920678220,,,
29408,egidio,,longo,,university of liverpool,2579154255,,,
29411,franco,,simonetto,,university of glasgow,3003762031,,,
29417,fabrizio,,fabbri,,university of barcelona,2952297272,,,
29419,german,,martinez,,cern,2952302011,,,
29430,s,y,jun,,cern,2951259283,,,
29432,keith,,ulmer,,aix marseille university,2976081943,,,
29434,david,harry,miller,,sapienza university of rome,2620307703,,,
29436,philip,,harris,,university of ferrara,2613784362,,,
29438,frank,,chlebana,,imperial college london,3003228367,,,
29443,claudio,,campagnari,,cern,2955549840,,,
29451,lothar,at,bauerdick,,institute on taxation and economic policy,2951955352,,,
29452,miroslav,,finger,,agh university of science and technology,3003641119,,,
29454,peter,,schleper,,university of zurich,2865507749,,,
29456,vitaly,,smirnov,,heidelberg university,2971572804,,,
29461,f,,fabozzi,,university of liverpool,2980579899,,,
29464,fan,,yang,math,south china agricultural university,2725170771,,,
29465,na,,sun,,south china agricultural university,2491016225,,,
29466,yongxue,,sun,,south china agricultural university,2666196764,,,
29467,qi,,shan,,south china agricultural university,2623989513,,,
29468,h,y,zhao,,south china agricultural university,2487996360,,,
29469,dongping,,zeng,,south china agricultural university,2186251361,,,
29470,zhenling,,zeng,,south china agricultural university,2165941535,,,
29479,meihua,,lin,,chinese academy of sciences,2680630516,,,
29480,hao,裴浩,pei,,chinese academy of sciences,2572042962,,,
29482,chunhai,樊春海,fan,,chinese academy of sciences,2915085439,,,
29483,xiaolei,左小磊,zuo,,chinese academy of sciences,2574653986,,,
29491,paul,,bourgade,,courant institute of mathematical sciences,2026104106,,,
29493,horngtzer,,yau,,harvard university,2429417656,,,
29494,jun,,yin,,university of california los angeles,2430325115,,,
29496,p,,wu,,university of sheffield,2803200141,,,
29654,b,s,yuldashev,,,2308605891,,,
30006,honglian,,wang,,,2835499983,,,
30008,sergio,,fitch,,stanford university,2560388632,,,
30009,christine,,wang,,stanford university,2443613705,,,
30010,christy,,wilson,,stanford university,2287416899,,,
30011,jianfeng,,li,,stanford university,2665835209,,,
30012,gerald,a,grant,,stanford university,2096433375,,,
30014,han,,zhang,,university of science and technology of china,2615619836,,,
30015,xianmin,,jin,,university of science and technology of china,2113347204,,,
30016,jian,,yang,,university of science and technology of china,2614513040,,,
30017,hanning,,dai,,university of science and technology of china,2154609012,,,
30018,shengjun,,yang,,university of science and technology of china,2798574334,,,
30019,tianming,,zhao,,university of science and technology of china,2626694988,,,
30020,jun,,rui,,university of science and technology of china,2113240513,,,
30021,yu,,he,,university of science and technology of china,2576722428,,,
30022,xiao,,jiang,,university of science and technology of china,2139664134,,,
30023,fan,,yang,math,heidelberg university,2648122739,,,
30024,gesheng,,pan,,university of science and technology of china,2107746225,,,
30025,zhensheng,,yuan,,university of science and technology of china,2126500685,,,
30026,youjin,,deng,,university of science and technology of china,2142317042,,,
30027,zengbing,,chen,,university of science and technology of china,2126227887,,,
30028,xiaohui,,bao,,university of science and technology of china,2096939850,,,
30029,shuai,,chen,,university of science and technology of china,2150737565,,,
30030,bo,,zhao,,university of innsbruck,2423020059,,,
30031,jianwei,,pan,,university of science and technology of china,2126121460,,,
30032,timon,,seeger,,stanford university,2027731972,,,
30033,rajani,,shrestha,,stanford university,2616935715,,,
30034,chi,keung,lam,,stanford university,2119301618,,,
30035,caressa,,chen,,stanford university,2661304747,,,
30036,wesley,l,mckeithan,,stanford university,312560235,,,
30037,edward,,lau,,stanford university,2147946267,,,
30038,alexa,,wnorowski,,stanford university,2722600281,,,
30039,george,,mcmullen,,stanford university,2895332732,,,
30040,matthew,,greenhaw,,stanford university,2895170449,,,
30042,angelos,,oikonomopoulos,,stanford university,2981784245,,,
30044,huaxiao,,yang,,stanford university,2166041950,,,
30045,mark,,mercola,,stanford university,2084098699,,,
30046,matthew,t,wheeler,,stanford university,2183510783,,,
30047,euan,a,ashley,,stanford university,1990520733,,,
30049,ioannis,,karakikes,,stanford university,2039355058,,,
30053,michael,,goldberg,,massachusetts institute of technology,2126789250,,,
30055,qiaobing,,xu,,massachusetts institute of technology,2242283210,,,
30061,fan,,yang,math,shanghai jiao tong university,2668717930,,,
30062,zhimei,,wang,,,2713504880,,,
30077,li,,wang,,peking union medical college,2538478117,,,
30078,xiaojian,,jia,,peking union medical college,2795507946,,,
30079,huajun,,jiang,,peking union medical college,2310541193,,,
30080,yu,,du,,peking union medical college,2146449290,,,
30081,fan,,yang,math,peking union medical college,2434454823,,,
30082,shuyi,,si,,peking union medical college,2508696975,,,
30083,bin,,hong,,peking union medical college,2355695788,,,
30090,christophe,,nich,,,2581424240,,,
30096,tao,,dong,,,3007968811,,,
30097,wansheng,,chen,,,3008222779,,,
30101,guidong,,cao,,,2551956687,,,
30110,fan,,yang,math,,2768465100,,,
30111,nannan,,yan,,,2130623082,,,
30112,sheng,,huang,,,2698759312,,,
30113,qiang,,sun,,,2646592560,,,
30114,lizhi,,zhang,,,2666054170,,,
30118,wilfried,,daniels,,katholieke universiteit leuven,2150712093,,,
30122,thomas,,watteyne,,french institute for research in computer science and automation,923048171,,,
30123,guofeng,,zhao,,tsinghua university,2110426350,,,
30129,yongjun,,ji,,tsinghua university,2168828176,,,
30132,zhiqiang,,niu,,tsinghua university,2234185009,,,
30133,junjie,,mao,,tsinghua university,2164184857,,,
30138,yannan,,bian,,,3003022532,,,
30139,hongqing,,ding,,,3003093454,,,
30140,jiong,,li,,,3003133213,,,
30141,li,,yu,,,3001886224,,,
30142,guangxiang,,peng,,,3001886169,,,
30143,yan,,liu,,,3002146569,,,
30144,fan,,yang,math,,3001889534,,,
30145,shiyan,,an,,,3003044156,,,
30148,m,,yamane,,stanford university,2646977228,,,
30149,min,,lee,,stanford university,2150912890,,,
30154,fan,,yang,math,,3007062726,,,
30155,wanan,,yuan,,,2856935862,,,
30156,fan,,yang,math,,2831458310,,,
30158,xiaobin,,zhang,,,2836794026,,,
30161,denghe,,gan,,,2830079862,,,
30162,lei,,li,,china university of petroleum,2968820576,,,
30163,jingcheng,,xu,,university of shanghai for science and technology,2689465005,,,
30164,genghui,,li,,china university of petroleum,2155064889,,,
30170,jinsen,,gao,,china university of petroleum,2420721969,,,
30173,zhaowei,,fang,,university of shanghai for science and technology,2552510587,,,
30174,lin,,zhou,,chinese academy of sciences,2723840337,,,
30178,yuhua,,zuo,,chinese academy of sciences,2123685578,,,
30179,chuanbo,,li,,chinese academy of sciences,2303191167,,,
30185,w,,yang,,,2936219928,,,
30186,z,q,tu,,,2936860152,,,
30187,z,c,liu,,,2938441638,,,
30190,rikizo,,hatakeyama,,,1705446497,,,
30191,hao,,zhang,,second military medical university,2668370906,,,
30192,xiaosheng,,zhang,,peking university,2100779860,,,
30193,xiaoliang,,cheng,,peking university,2101793650,,,
30194,yang,,liu,,second military medical university,2661696436,,,
30195,mengdi,,han,,peking university,2156971134,,,
30197,shuaifei,,wang,,second military medical university,2720001309,,,
30199,smitha,a,s,,peking university,2331782394,,,
30202,yidong,,zhang,,,2820294384,,,
30203,yuewu,,gu,,,2819999508,,,
30204,bo,,tan,,,2868104491,,,
30205,fan,,yang,math,,2842873503,,,
30206,hongyu,,gao,,,2852589074,,,
30214,juan,,ma,,chinese academy of sciences,2707586565,,,
30216,sijin,,liu,,chinese academy of sciences,2126602918,,,
30220,chenghao,,bai,,university of shanghai for science and technology,2682283801,,,
30223,jingfu,,liu,,chinese academy of sciences,2109168996,,,
30226,weijun,,yu,,tsinghua university,2640380296,,,
30232,corey,m,nemec,,university of wisconsin madison,2079525109,,,
30234,joshua,m,gilmore,,stowers institute for medical research,2070248927,,,
30235,corinna,,hintermair,,protein sciences,152364010,,,
30236,yihsuan,,ho,,university of wisconsin madison,2429186109,,,
30237,sandra,c,tseng,,university of wisconsin madison,2123740476,,,
30238,martin,,heidemann,,protein sciences,2101581202,,,
30239,ying,,zhang,,stowers institute for medical research,2583944074,,,
30240,laurence,,florens,,stowers institute for medical research,2046429277,,,
30241,audrey,p,gasch,,university of wisconsin madison,1968983975,,,
30242,dirk,,eick,,protein sciences,2017960710,,,
30246,aseem,z,ansari,,university of wisconsin madison,2148127386,,,
30262,stanley,,peters,,stanford university,2134679260,,,
30266,j,,tien,,,2113087861,,,
30285,fan,,yang,math,university of chicago,2498533663,,,
